"SampleID","TA","Mass","Salinity","Date"
"Junk4",2055.8748166114,59.736,35,"20230530"
"1_C_Sq1_20220712",2178.66108909491,59.83,34.62,"20230530"
"2_C_Sq1_20220712",2188.41698806726,60.335,34.62,"20230530"
"1_M_Sq2_20220705",2171.77775239169,60.303,34.63,"20230530"
"2_M_Sq2_20220705",2181.174607829,59.979,34.63,"20230530"
"1_M_Sq1_20220630",2177.90963043827,60.482,35.24,"20230530"
"2_M_Sq1_20220630",2177.86686275268,59.835,35.24,"20230530"
"1_H_Sq1_20220708",2183.57760670377,59.801,35.06,"20230530"
"2_H_Sq1_20220708",2182.8701166507,60.146,35.06,"20230530"
