"SampleID","TA","Mass","Salinity","Date"
"Junk2",2057.6246832564,60.566,35,"20230530"
"1_M_Sq3_20220630",2184.05237718321,59.724,34.24,"20230530"
"2_M_Sq3_20220630",2181.44475197797,60.347,34.24,"20230530"
"1_H_Sq3_20220708",2186.57995457688,59.855,34.23,"20230530"
"2_H_Sq3_20220708",2185.62768570629,60.257,34.23,"20230530"
"1_M_Sq2_20220710",2174.74301752518,60.298,34.24,"20230530"
"2_M_Sq2_20220710",2179.2757705269,59.691,34.24,"20230530"
"1_H_Sq3_20220705",2186.86584466015,59.597,34.43,"20230530"
"2_H_Sq3_20220705",2188.80894229429,60.212,34.43,"20230530"
