"SampleID","TA","Mass","Salinity","Date"
"Junk3",2050.80725391119,59.803,35,"20230530"
"1_M_Sq3_20220628",2171.04589969324,59.825,34.68,"20230530"
"2_M_Sq3_20220628",2171.90695268288,59.774,34.68,"20230530"
"1_H_Sq1_20220630",2176.48337298811,59.875,34.86,"20230530"
"2_H_Sq1_20220630",2180.67167124191,60.01,34.86,"20230530"
"1_C_Sq3_20220710",2173.5359990862,59.751,34.73,"20230530"
"2_C_Sq3_20220710",2179.64584132771,60.145,34.73,"20230530"
"1_M_Sq3_20220716",2171.99555396619,59.706,34.7,"20230530"
"2_M_Sq3_20220716",2170.9302400514,60.217,34.7,"20230530"
