"SampleID","TA","Mass","Salinity","Date"
"Junk5",2053.30862934884,59.657,35,"20230530"
"1_M_Sq1_20220628",2173.82770314153,60.159,34.77,"20230530"
"2_M_Sq1_20220628",2175.99789082596,60.055,34.77,"20230530"
"1_C_Sq1_20220705",2200.62463817635,59.553,34.55,"20230530"
"2_C_Sq1_20220705",2166.92388166465,59.992,34.55,"20230530"
"1_H_Sq3_20220702",2177.02381457483,59.625,34.78,"20230530"
"2_H_Sq3_20220702",2175.67806810751,59.713,34.78,"20230530"
"1_H_Sq3_20220710",2178.7037653851,59.923,34.56,"20230530"
"2_H_Sq3_20220710",2187.85691009602,60.436,34.56,"20230530"
