"SampleID","TA","Mass","Salinity","Date"
"Junk6",2055.9969462961,60.241,35,"20230530"
"1_H_Sq3_20220712",2207.63982930206,59.942,35.18,"20230530"
"2_H_Sq3_20220712",2207.68703918851,60.118,35.18,"20230530"
"1_M_Sq2_20220628",2169.72432707055,60.224,35.18,"20230530"
"2_M_Sq2_20220628",2173.04332263166,60.074,35.18,"20230530"
"1_C_Sq1_20220702",2178.04217445899,60.26,35.02,"20230530"
"2_C_Sq1_20220702",2180.37876323715,59.865,35.02,"20230530"
"1_M_Sq1_20220712",2185.22131166876,60.428,35.08,"20230530"
"2_M_Sq1_20220712",2178.64393280167,60.154,35.08,"20230530"
