"SampleID","TA","Mass","Salinity","Date"
"Junk3",2108.78299346858,59.898,35,"20230531"
"1_H_Sq3_20220706",2195.92441453308,59.914,34.63,"20230531"
"2_H_Sq3_20220706",2196.22449646865,60.281,34.63,"20230531"
"1_C_Sq2_20220712",2199.00013958687,59.753,34.86,"20230531"
"2_C_Sq2_20220712",2205.0414423985,60.262,34.86,"20230531"
"1_H_Sq2_20220705",2200.19247339801,60.191,35.03,"20230531"
"2_H_Sq2_20220705",2195.24086302571,60.212,35.03,"20230531"
"1_M_Sq3_20220702",2192.52106170678,60.347,35.29,"20230531"
"2_M_Sq3_20220702",2197.50240253602,60.303,35.29,"20230531"
