Numero di serie:	21335986 --

Data ora, GMT -10:00	Temp, (*C)	Intensità, (lux)	Pulsante Giù	Pulsante Su	Connetti host	EOF	
2022-06-28 16:05:04	27,80	8235,52	 	 	 	 	
2022-06-28 16:10:04	28,57	999,68	 	 	 	 	
2022-06-28 16:15:04	28,53	992,96	 	 	 	 	
2022-06-28 16:20:04	28,48	917,12	 	 	 	 	
2022-06-28 16:25:04	28,48	2435,20	 	 	 	 	
2022-06-28 16:30:04	28,40	706,56	 	 	 	 	
2022-06-28 16:35:04	28,40	1595,52	 	 	 	 	
2022-06-28 16:40:04	28,27	1100,80	 	 	 	 	
2022-06-28 16:45:04	28,27	543,52	 	 	 	 	
2022-06-28 16:50:04	28,27	428,96	 	 	 	 	
2022-06-28 16:55:04	28,18	598,72	 	 	 	 	
2022-06-28 17:00:04	28,14	1058,24	 	 	 	 	
2022-06-28 17:05:04	28,14	406,24	 	 	 	 	
2022-06-28 17:10:04	28,01	448,00	 	 	 	 	
2022-06-28 17:15:04	28,01	332,64	 	 	 	 	
2022-06-28 17:20:04	27,93	352,96	 	 	 	 	
2022-06-28 17:25:04	27,93	473,60	 	 	 	 	
2022-06-28 17:30:04	27,84	493,76	 	 	 	 	
2022-06-28 17:35:04	27,84	944,00	 	 	 	 	
2022-06-28 17:40:04	27,80	321,12	 	 	 	 	
2022-06-28 17:45:04	27,75	259,12	 	 	 	 	
2022-06-28 17:50:04	27,75	312,48	 	 	 	 	
2022-06-28 17:55:04	27,67	316,80	 	 	 	 	
2022-06-28 18:00:04	27,63	416,64	 	 	 	 	
2022-06-28 18:05:04	27,58	378,24	 	 	 	 	
2022-06-28 18:10:04	27,54	350,08	 	 	 	 	
2022-06-28 18:15:04	27,54	322,24	 	 	 	 	
2022-06-28 18:20:04	27,50	341,44	 	 	 	 	
2022-06-28 18:25:04	27,45	193,36	 	 	 	 	
2022-06-28 18:30:04	27,41	170,56	 	 	 	 	
2022-06-28 18:35:04	27,37	206,64	 	 	 	 	
2022-06-28 18:40:04	27,37	152,20	 	 	 	 	
2022-06-28 18:45:04	27,32	127,68	 	 	 	 	
2022-06-28 18:50:04	27,28	118,88	 	 	 	 	
2022-06-28 18:55:04	27,24	94,36	 	 	 	 	
2022-06-28 19:00:04	27,20	85,68	 	 	 	 	
2022-06-28 19:05:04	27,20	62,06	 	 	 	 	
2022-06-28 19:10:04	27,20	45,02	 	 	 	 	
2022-06-28 19:15:04	27,15	29,23	 	 	 	 	
2022-06-28 19:20:04	27,15	16,57	 	 	 	 	
2022-06-28 19:25:04	27,11	7,40	 	 	 	 	
2022-06-28 19:30:04	27,07	2,61	 	 	 	 	
2022-06-28 19:35:04	27,07	0,43	 	 	 	 	
2022-06-28 19:40:04	27,02	0,00	 	 	 	 	
2022-06-28 19:45:04	27,02	0,00	 	 	 	 	
2022-06-28 19:50:04	26,98	0,00	 	 	 	 	
2022-06-28 19:55:04	26,98	0,00	 	 	 	 	
2022-06-28 20:00:04	26,94	0,00	 	 	 	 	
2022-06-28 20:05:04	26,94	0,00	 	 	 	 	
2022-06-28 20:10:04	26,90	0,00	 	 	 	 	
2022-06-28 20:15:04	26,90	0,00	 	 	 	 	
2022-06-28 20:20:04	26,85	0,00	 	 	 	 	
2022-06-28 20:25:04	26,85	0,00	 	 	 	 	
2022-06-28 20:30:04	26,85	0,00	 	 	 	 	
2022-06-28 20:35:04	26,81	0,00	 	 	 	 	
2022-06-28 20:40:04	26,81	0,00	 	 	 	 	
2022-06-28 20:45:04	26,81	0,00	 	 	 	 	
2022-06-28 20:50:04	26,85	0,00	 	 	 	 	
2022-06-28 20:55:04	27,02	0,00	 	 	 	 	
