Numero di serie:	21002979 --

Data ora, GMT -10:00	Temp, (*C)	Intensità, (lux)	Pulsante Giù	Pulsante Su	Connetti host	EOF	
2022-06-28 16:08:57	27,45	7068,16	 	 	 	 	
2022-06-28 16:13:57	28,61	865,60	 	 	 	 	
2022-06-28 16:18:57	28,57	2743,04	 	 	 	 	
2022-06-28 16:23:57	28,61	1217,60	 	 	 	 	
2022-06-28 16:28:57	28,87	3715,84	 	 	 	 	
2022-06-28 16:33:57	28,78	7280,64	 	 	 	 	
2022-06-28 16:38:57	28,61	715,52	 	 	 	 	
2022-06-28 16:43:57	29,21	28948,48	 	 	 	 	
2022-06-28 16:48:57	28,61	433,28	 	 	 	 	
2022-06-28 16:53:57	28,57	629,60	 	 	 	 	
2022-06-28 16:58:57	28,78	345,76	 	 	 	 	
2022-06-28 17:03:57	28,70	5793,28	 	 	 	 	
2022-06-28 17:08:57	28,53	743,04	 	 	 	 	
2022-06-28 17:13:57	28,44	373,60	 	 	 	 	
2022-06-28 17:18:57	28,35	382,56	 	 	 	 	
2022-06-28 17:23:57	28,35	441,28	 	 	 	 	
2022-06-28 17:28:57	28,40	520,48	 	 	 	 	
2022-06-28 17:33:57	28,40	872,00	 	 	 	 	
2022-06-28 17:38:57	28,23	338,40	 	 	 	 	
2022-06-28 17:43:57	28,14	258,56	 	 	 	 	
2022-06-28 17:48:57	28,27	349,76	 	 	 	 	
2022-06-28 17:53:57	28,14	351,52	 	 	 	 	
2022-06-28 17:58:57	28,05	432,32	 	 	 	 	
2022-06-28 18:03:57	28,05	376,80	 	 	 	 	
2022-06-28 18:08:57	28,01	448,64	 	 	 	 	
2022-06-28 18:13:57	27,97	404,32	 	 	 	 	
2022-06-28 18:18:57	27,88	264,24	 	 	 	 	
2022-06-28 18:23:57	27,80	174,48	 	 	 	 	
2022-06-28 18:28:57	27,80	181,92	 	 	 	 	
2022-06-28 18:33:57	27,80	195,68	 	 	 	 	
2022-06-28 18:38:57	27,71	152,40	 	 	 	 	
2022-06-28 18:43:57	27,67	131,24	 	 	 	 	
2022-06-28 18:48:57	27,63	119,04	 	 	 	 	
2022-06-28 18:53:57	27,58	98,68	 	 	 	 	
2022-06-28 18:58:57	27,58	80,72	 	 	 	 	
2022-06-28 19:03:57	27,54	67,64	 	 	 	 	
2022-06-28 19:08:57	27,54	48,48	 	 	 	 	
2022-06-28 19:13:57	27,54	33,01	 	 	 	 	
2022-06-28 19:18:57	27,45	19,14	 	 	 	 	
2022-06-28 19:23:57	27,45	9,55	 	 	 	 	
2022-06-28 19:28:57	27,58	4,05	 	 	 	 	
2022-06-28 19:33:57	27,45	0,81	 	 	 	 	
2022-06-28 19:38:57	27,45	0,00	 	 	 	 	
2022-06-28 19:43:57	27,37	0,00	 	 	 	 	
2022-06-28 19:48:57	27,37	0,00	 	 	 	 	
2022-06-28 19:53:57	27,32	0,00	 	 	 	 	
2022-06-28 19:58:57	27,28	0,00	 	 	 	 	
2022-06-28 20:03:57	27,28	0,00	 	 	 	 	
2022-06-28 20:08:57	27,24	0,00	 	 	 	 	
2022-06-28 20:13:57	27,20	0,00	 	 	 	 	
2022-06-28 20:18:57	27,20	0,00	 	 	 	 	
2022-06-28 20:23:57	27,20	0,00	 	 	 	 	
2022-06-28 20:28:57	27,15	0,00	 	 	 	 	
2022-06-28 20:33:57	27,11	0,00	 	 	 	 	
2022-06-28 20:38:57	27,11	0,00	 	 	 	 	
2022-06-28 20:43:57	27,07	0,00	 	 	 	 	
2022-06-28 20:48:57	27,07	2,63	 	 	 	 	
2022-06-28 20:53:57	27,07	0,00	 	 	 	 	
