Numero di serie:	21002977 --

Data ora, GMT -10:00	Temp, (*C)	Intensità, (lux)	Pulsante Giù	Pulsante Su	Connetti host	EOF	
2022-06-28 16:03:20	27,28	18037,76	 	 	 	 	
2022-06-28 16:08:20	27,67	1121,92	 	 	 	 	
2022-06-28 16:13:20	27,67	909,12	 	 	 	 	
2022-06-28 16:18:20	27,63	689,92	 	 	 	 	
2022-06-28 16:23:20	27,54	1067,20	 	 	 	 	
2022-06-28 16:28:20	27,45	1012,48	 	 	 	 	
2022-06-28 16:33:20	27,54	6865,92	 	 	 	 	
2022-06-28 16:38:20	27,54	792,00	 	 	 	 	
2022-06-28 16:43:20	27,50	5524,48	 	 	 	 	
2022-06-28 16:48:20	27,28	515,84	 	 	 	 	
2022-06-28 16:53:20	27,20	559,36	 	 	 	 	
2022-06-28 16:58:20	27,20	582,40	 	 	 	 	
2022-06-28 17:03:20	27,15	525,60	 	 	 	 	
2022-06-28 17:08:20	27,07	482,40	 	 	 	 	
2022-06-28 17:13:20	27,07	425,92	 	 	 	 	
2022-06-28 17:18:20	27,02	358,40	 	 	 	 	
2022-06-28 17:23:20	26,94	463,04	 	 	 	 	
2022-06-28 17:28:20	26,94	552,64	 	 	 	 	
2022-06-28 17:33:20	26,90	901,76	 	 	 	 	
2022-06-28 17:38:20	26,85	412,64	 	 	 	 	
2022-06-28 17:43:20	26,85	306,56	 	 	 	 	
2022-06-28 17:48:20	26,81	377,12	 	 	 	 	
2022-06-28 17:53:20	26,77	402,88	 	 	 	 	
2022-06-28 17:58:20	26,72	494,08	 	 	 	 	
2022-06-28 18:03:20	26,72	434,72	 	 	 	 	
2022-06-28 18:08:20	26,72	677,12	 	 	 	 	
2022-06-28 18:13:20	26,68	505,44	 	 	 	 	
2022-06-28 18:18:20	26,64	287,20	 	 	 	 	
2022-06-28 18:23:20	26,64	216,56	 	 	 	 	
2022-06-28 18:28:20	26,60	201,84	 	 	 	 	
2022-06-28 18:33:20	26,55	197,84	 	 	 	 	
2022-06-28 18:38:20	26,60	170,32	 	 	 	 	
2022-06-28 18:43:20	26,51	146,72	 	 	 	 	
2022-06-28 18:48:20	26,51	133,80	 	 	 	 	
2022-06-28 18:53:20	26,51	112,64	 	 	 	 	
2022-06-28 18:58:20	26,47	102,96	 	 	 	 	
2022-06-28 19:03:20	26,47	81,08	 	 	 	 	
2022-06-28 19:08:20	26,47	57,12	 	 	 	 	
2022-06-28 19:13:20	26,42	37,71	 	 	 	 	
2022-06-28 19:18:20	26,47	22,28	 	 	 	 	
2022-06-28 19:23:20	26,47	12,75	 	 	 	 	
2022-06-28 19:28:20	26,38	5,06	 	 	 	 	
2022-06-28 19:33:20	26,42	1,41	 	 	 	 	
2022-06-28 19:38:20	26,38	0,00	 	 	 	 	
2022-06-28 19:43:20	26,38	0,00	 	 	 	 	
2022-06-28 19:48:20	26,38	0,00	 	 	 	 	
2022-06-28 19:53:20	26,38	0,00	 	 	 	 	
2022-06-28 19:58:20	26,38	0,00	 	 	 	 	
2022-06-28 20:03:20	26,34	0,00	 	 	 	 	
2022-06-28 20:08:20	26,34	0,00	 	 	 	 	
2022-06-28 20:13:20	26,38	0,00	 	 	 	 	
2022-06-28 20:18:20	26,38	0,00	 	 	 	 	
2022-06-28 20:23:20	26,34	0,00	 	 	 	 	
2022-06-28 20:28:20	26,30	0,00	 	 	 	 	
2022-06-28 20:33:20	26,30	0,00	 	 	 	 	
2022-06-28 20:38:20	26,30	0,00	 	 	 	 	
2022-06-28 20:43:20	26,34	0,00	 	 	 	 	
2022-06-28 20:48:20	26,34	0,00	 	 	 	 	
2022-06-28 20:53:20	26,25	0,00	 	 	 	 	
2022-06-28 20:58:20	26,30	0,00	 	 	 	 	
2022-06-28 21:03:20	26,30	0,00	 	 	 	 	
2022-06-28 21:08:20	26,30	0,00	 	 	 	 	
2022-06-28 21:13:20	26,30	0,00	 	 	 	 	
2022-06-28 21:18:20	26,30	0,00	 	 	 	 	
2022-06-28 21:23:20	26,25	0,00	 	 	 	 	
2022-06-28 21:28:20	26,30	0,00	 	 	 	 	
2022-06-28 21:33:20	26,25	0,00	 	 	 	 	
2022-06-28 21:38:20	26,30	0,00	 	 	 	 	
2022-06-28 21:43:20	26,25	0,00	 	 	 	 	
2022-06-28 21:48:20	26,25	0,00	 	 	 	 	
2022-06-28 21:53:20	26,30	0,00	 	 	 	 	
2022-06-28 21:58:20	26,21	0,00	 	 	 	 	
2022-06-28 22:03:20	26,25	0,00	 	 	 	 	
2022-06-28 22:08:20	26,21	0,00	 	 	 	 	
2022-06-28 22:13:20	26,21	0,00	 	 	 	 	
2022-06-28 22:18:20	26,17	0,00	 	 	 	 	
2022-06-28 22:23:20	26,17	0,00	 	 	 	 	
2022-06-28 22:28:20	26,17	0,00	 	 	 	 	
2022-06-28 22:33:20	26,21	0,00	 	 	 	 	
2022-06-28 22:38:20	26,21	0,00	 	 	 	 	
2022-06-28 22:43:20	26,17	0,00	 	 	 	 	
2022-06-28 22:48:20	26,17	0,00	 	 	 	 	
2022-06-28 22:53:20	26,17	0,00	 	 	 	 	
2022-06-28 22:58:20	26,17	0,00	 	 	 	 	
2022-06-28 23:03:20	26,12	0,00	 	 	 	 	
2022-06-28 23:08:20	26,12	5,84	 	 	 	 	
2022-06-28 23:13:20	26,12	0,00	 	 	 	 	
2022-06-28 23:18:20	26,04	0,00	 	 	 	 	
2022-06-28 23:23:20	25,91	0,00	 	 	 	 	
2022-06-28 23:28:20	25,82	0,00	 	 	 	 	
2022-06-28 23:33:20	25,82	118,28	 	 	 	 	
2022-06-28 23:38:20	25,78	0,00	 	 	 	 	
2022-06-28 23:43:20	25,78	0,00	 	 	 	 	
2022-06-28 23:48:20	25,69	0,00	 	 	 	 	
2022-06-28 23:53:20	25,65	0,00	 	 	 	 	
2022-06-28 23:58:20	25,61	0,00	 	 	 	 	
2022-06-29 00:03:20	25,57	0,00	 	 	 	 	
2022-06-29 00:08:20	25,57	0,00	 	 	 	 	
2022-06-29 00:13:20	25,52	0,00	 	 	 	 	
2022-06-29 00:18:20	25,48	0,00	 	 	 	 	
2022-06-29 00:23:20	25,44	0,00	 	 	 	 	
2022-06-29 00:28:20	25,44	0,00	 	 	 	 	
2022-06-29 00:33:20	25,39	0,00	 	 	 	 	
2022-06-29 00:38:20	25,39	0,00	 	 	 	 	
2022-06-29 00:43:20	25,35	0,00	 	 	 	 	
2022-06-29 00:48:20	25,39	0,00	 	 	 	 	
2022-06-29 00:53:20	25,35	0,00	 	 	 	 	
2022-06-29 00:58:20	25,27	2,01	 	 	 	 	
2022-06-29 01:03:20	25,27	0,00	 	 	 	 	
2022-06-29 01:08:20	25,22	0,00	 	 	 	 	
2022-06-29 01:13:20	25,22	0,00	 	 	 	 	
2022-06-29 01:18:20	25,22	0,00	 	 	 	 	
2022-06-29 01:23:20	25,14	0,00	 	 	 	 	
2022-06-29 01:28:20	25,18	0,00	 	 	 	 	
2022-06-29 01:33:20	25,14	0,00	 	 	 	 	
2022-06-29 01:38:20	25,14	0,00	 	 	 	 	
2022-06-29 01:43:20	25,14	0,00	 	 	 	 	
2022-06-29 01:48:20	25,09	0,00	 	 	 	 	
2022-06-29 01:53:20	25,09	0,00	 	 	 	 	
2022-06-29 01:58:20	25,05	0,00	 	 	 	 	
2022-06-29 02:03:20	25,05	0,00	 	 	 	 	
2022-06-29 02:08:20	25,01	0,00	 	 	 	 	
2022-06-29 02:13:20	25,01	0,00	 	 	 	 	
2022-06-29 02:18:20	25,05	0,00	 	 	 	 	
2022-06-29 02:23:20	24,97	0,00	 	 	 	 	
2022-06-29 02:28:20	25,01	0,00	 	 	 	 	
2022-06-29 02:33:20	24,97	0,00	 	 	 	 	
2022-06-29 02:38:20	24,97	2,42	 	 	 	 	
2022-06-29 02:43:20	24,92	0,00	 	 	 	 	
2022-06-29 02:48:20	24,92	0,00	 	 	 	 	
2022-06-29 02:53:20	24,92	0,00	 	 	 	 	
2022-06-29 02:58:20	24,92	0,00	 	 	 	 	
2022-06-29 03:03:20	24,92	0,00	 	 	 	 	
2022-06-29 03:08:20	24,88	0,00	 	 	 	 	
2022-06-29 03:13:20	24,92	0,00	 	 	 	 	
2022-06-29 03:18:20	24,92	0,00	 	 	 	 	
2022-06-29 03:23:20	24,79	0,00	 	 	 	 	
2022-06-29 03:28:20	24,79	0,00	 	 	 	 	
2022-06-29 03:33:20	24,75	0,00	 	 	 	 	
2022-06-29 03:38:20	24,79	0,00	 	 	 	 	
2022-06-29 03:43:20	24,71	0,00	 	 	 	 	
2022-06-29 03:48:20	24,75	0,00	 	 	 	 	
2022-06-29 03:53:20	24,71	0,00	 	 	 	 	
2022-06-29 03:58:20	24,71	0,00	 	 	 	 	
2022-06-29 04:03:20	24,71	0,00	 	 	 	 	
2022-06-29 04:08:20	24,71	0,00	 	 	 	 	
2022-06-29 04:13:20	24,71	0,00	 	 	 	 	
2022-06-29 04:18:20	24,71	0,00	 	 	 	 	
2022-06-29 04:23:20	24,66	0,00	 	 	 	 	
2022-06-29 04:28:20	24,66	0,00	 	 	 	 	
2022-06-29 04:33:20	24,66	0,00	 	 	 	 	
2022-06-29 04:38:20	24,66	0,00	 	 	 	 	
2022-06-29 04:43:20	24,71	0,00	 	 	 	 	
2022-06-29 04:48:20	24,66	0,00	 	 	 	 	
2022-06-29 04:53:20	24,66	0,00	 	 	 	 	
2022-06-29 04:58:20	24,66	0,00	 	 	 	 	
2022-06-29 05:03:20	24,66	0,00	 	 	 	 	
2022-06-29 05:08:20	24,62	8,89	 	 	 	 	
2022-06-29 05:13:20	24,62	0,00	 	 	 	 	
2022-06-29 05:18:20	24,66	0,00	 	 	 	 	
2022-06-29 05:23:20	24,62	0,00	 	 	 	 	
2022-06-29 05:28:20	24,58	0,00	 	 	 	 	
2022-06-29 05:33:20	24,58	0,00	 	 	 	 	
2022-06-29 05:38:20	24,58	1,21	 	 	 	 	
2022-06-29 05:43:20	24,62	4,23	 	 	 	 	
2022-06-29 05:48:20	24,62	8,29	 	 	 	 	
2022-06-29 05:53:20	24,62	13,76	 	 	 	 	
2022-06-29 05:58:20	24,58	19,84	 	 	 	 	
2022-06-29 06:03:20	24,62	28,38	 	 	 	 	
2022-06-29 06:08:20	24,62	49,86	 	 	 	 	
2022-06-29 06:13:20	24,62	72,54	 	 	 	 	
2022-06-29 06:18:20	24,62	83,48	 	 	 	 	
2022-06-29 06:23:20	24,66	85,08	 	 	 	 	
2022-06-29 06:28:20	24,66	113,52	 	 	 	 	
2022-06-29 06:33:20	24,71	164,64	 	 	 	 	
2022-06-29 06:38:20	24,75	214,96	 	 	 	 	
2022-06-29 06:43:20	24,66	188,16	 	 	 	 	
2022-06-29 06:48:20	24,71	193,76	 	 	 	 	
2022-06-29 06:53:20	24,75	281,52	 	 	 	 	
2022-06-29 06:58:20	24,71	257,92	 	 	 	 	
2022-06-29 07:03:20	24,75	240,16	 	 	 	 	
2022-06-29 07:08:20	24,79	364,96	 	 	 	 	
2022-06-29 07:13:20	24,79	426,72	 	 	 	 	
2022-06-29 07:18:20	24,84	477,12	 	 	 	 	
2022-06-29 07:23:20	24,88	599,36	 	 	 	 	
2022-06-29 07:28:20	24,92	652,16	 	 	 	 	
2022-06-29 07:33:20	24,88	727,68	 	 	 	 	
2022-06-29 07:38:20	24,92	840,64	 	 	 	 	
2022-06-29 07:43:20	25,05	2908,16	 	 	 	 	
2022-06-29 07:48:20	25,01	2252,16	 	 	 	 	
2022-06-29 07:53:20	25,09	1774,72	 	 	 	 	
2022-06-29 07:58:20	25,09	2688,00	 	 	 	 	
2022-06-29 08:03:20	25,18	2304,00	 	 	 	 	
2022-06-29 08:08:20	25,14	1019,52	 	 	 	 	
2022-06-29 08:13:20	25,18	703,68	 	 	 	 	
2022-06-29 08:18:20	25,14	796,48	 	 	 	 	
2022-06-29 08:23:20	25,18	968,00	 	 	 	 	
2022-06-29 08:28:20	25,18	858,24	 	 	 	 	
2022-06-29 08:33:20	25,18	676,48	 	 	 	 	
2022-06-29 08:38:20	25,22	1070,40	 	 	 	 	
2022-06-29 08:43:20	25,18	839,68	 	 	 	 	
2022-06-29 08:48:20	25,22	1026,88	 	 	 	 	
2022-06-29 08:53:20	25,22	726,72	 	 	 	 	
2022-06-29 08:58:20	25,27	813,44	 	 	 	 	
2022-06-29 09:03:20	25,31	1051,84	 	 	 	 	
2022-06-29 09:08:20	25,31	1182,72	 	 	 	 	
2022-06-29 09:13:20	25,31	1130,88	 	 	 	 	
2022-06-29 09:18:20	25,31	1192,32	 	 	 	 	
2022-06-29 09:23:20	25,39	1085,76	 	 	 	 	
2022-06-29 09:28:20	25,35	1232,64	 	 	 	 	
2022-06-29 09:33:20	25,39	1360,64	 	 	 	 	
2022-06-29 09:38:20	25,39	1453,44	 	 	 	 	
2022-06-29 09:43:20	25,44	1557,76	 	 	 	 	
2022-06-29 09:48:20	25,44	1742,08	 	 	 	 	
2022-06-29 09:53:20	25,44	1688,32	 	 	 	 	
2022-06-29 09:58:20	25,48	1871,36	 	 	 	 	
2022-06-29 10:03:20	25,48	1963,52	 	 	 	 	
2022-06-29 10:08:20	25,57	2099,20	 	 	 	 	
2022-06-29 10:13:20	25,82	9105,92	 	 	 	 	
2022-06-29 10:18:20	25,69	1908,48	 	 	 	 	
2022-06-29 10:23:20	25,65	2166,40	 	 	 	 	
2022-06-29 10:28:20	25,69	2728,96	 	 	 	 	
2022-06-29 10:33:20	25,69	3331,84	 	 	 	 	
2022-06-29 10:38:20	25,74	2892,80	 	 	 	 	
2022-06-29 10:43:20	25,78	2208,64	 	 	 	 	
2022-06-29 10:48:20	25,78	7918,08	 	 	 	 	
2022-06-29 10:53:20	25,87	1997,44	 	 	 	 	
2022-06-29 10:58:20	25,78	1220,48	 	 	 	 	
2022-06-29 11:03:20	25,74	1936,00	 	 	 	 	
2022-06-29 11:08:20	25,91	2840,32	 	 	 	 	
2022-06-29 11:13:20	25,87	2082,56	 	 	 	 	
2022-06-29 11:18:20	25,87	737,28	 	 	 	 	
2022-06-29 11:23:20	25,87	515,04	 	 	 	 	
2022-06-29 11:28:20	25,91	966,40	 	 	 	 	
2022-06-29 11:33:20	25,91	986,56	 	 	 	 	
2022-06-29 11:38:20	25,95	1443,20	 	 	 	 	
2022-06-29 11:43:20	25,95	2048,64	 	 	 	 	
2022-06-29 11:48:20	25,95	2746,88	 	 	 	 	
2022-06-29 11:53:20	26,04	3371,52	 	 	 	 	
2022-06-29 11:58:20	26,12	4262,40	 	 	 	 	
2022-06-29 12:03:20	26,08	2728,96	 	 	 	 	
2022-06-29 12:08:20	26,12	3923,20	 	 	 	 	
2022-06-29 12:13:20	26,12	3449,60	 	 	 	 	
2022-06-29 12:18:20	26,12	2632,96	 	 	 	 	
2022-06-29 12:23:20	26,17	1876,48	 	 	 	 	
2022-06-29 12:28:20	26,21	1950,72	 	 	 	 	
2022-06-29 12:33:20	26,17	3000,32	 	 	 	 	
2022-06-29 12:38:20	26,21	4171,52	 	 	 	 	
2022-06-29 12:43:20	26,30	4933,12	 	 	 	 	
2022-06-29 12:48:20	26,30	8627,20	 	 	 	 	
2022-06-29 12:53:20	26,38	3736,32	 	 	 	 	
2022-06-29 12:58:20	26,21	777,60	 	 	 	 	
2022-06-29 13:03:20	26,34	8583,68	 	 	 	 	
2022-06-29 13:08:20	26,38	8550,40	 	 	 	 	
2022-06-29 13:13:20	26,38	3217,92	 	 	 	 	
2022-06-29 13:18:20	26,51	7820,80	 	 	 	 	
2022-06-29 13:23:20	26,38	2047,36	 	 	 	 	
