"SampleID","TA","Mass","Salinity","Date"
"Junk2",2066.7527743951,59.946,35,"20230516"
"1_M_Sq3_20220712",2189.71150840628,60.12,35.17,"20230516"
"2_M_Sq3_20220712",2189.75849680432,60.395,35.17,"20230516"
"1_M_Sq1_20220629",2168.26809581557,59.635,35.48,"20230516"
"2_M_Sq1_20220629",2175.33453188022,60.136,35.48,"20230516"
"1_C_Sq1_20220628",2181.51983244015,60.309,35.36,"20230516"
"2_C_Sq1_20220628",2185.38141530351,59.968,35.36,"20230516"
"1_H_Sq2_20220716",2210.18897701636,60.243,35.21,"20230516"
"2_H_Sq2_20220716",2213.39556840686,59.908,35.21,"20230516"
