"SampleID","TA","Mass","Salinity","Date"
"Junk4",2063.14146791297,60.159,35,"20230516"
"1_H_Sq2_20220628",2184.44427137291,60.268,34.63,"20230516"
"2_H_Sq2_20220628",2183.01592257344,60.21,34.63,"20230516"
"1_H_Sq2_20220701",2184.38641619005,60.133,34.79,"20230516"
"2_H_Sq2_20220701",2192.55396987582,60.201,34.79,"20230516"
"1_H_Sq2_20220702",2193.22550878188,60.299,35.02,"20230516"
"2_H_Sq2_20220702",2191.80631935085,60.688,35.02,"20230516"
"1_H_Sq3_20220628",2180.17136234578,60.114,34.51,"20230516"
"2_H_Sq3_20220628",2188.35117652688,60.211,34.51,"20230516"
