"SampleID","TA","Mass","Salinity","Date"
"Junk4",2067.66490359978,59.541,35,"20230601"
"1_M_Sq3_20220714",2198.639522012,59.954,35.21,"20230601"
"2_M_Sq3_20220714",2197.02893272165,60.208,35.21,"20230601"
