"SampleID","TA","Mass","Salinity","Date"
"Junk2",2069.84678563435,59.958,35,"20230601"
"1_C_Sq2_20220630",2196.21397344477,59.558,34.86,"20230601"
"2_C_Sq2_20220630",2194.05464055104,59.532,34.86,"20230601"
"1_M_Sq1_20220702",2194.15450659019,60.003,35.14,"20230601"
"2_M_Sq1_20220702",2200.13816310031,59.603,35.14,"20230601"
"1_C_Sq2_20220706",2193.36009976063,60.362,35.17,"20230601"
"2_C_Sq2_20220706",2191.30881994671,59.947,35.17,"20230601"
"1_C_Sq3_20220712",2197.95837381638,60.23,35.18,"20230601"
"2_C_Sq3_20220712",2201.9127994785,59.599,35.18,"20230601"
