"SampleID","TA","Mass","Salinity","Date"
"Junk3",2052.50928504237,60.4,35,"20230523"
"1_M_Sq2_20220706",2178.8379944158,59.92,34.43,"20230523"
"2_M_Sq2_20220706",2187.48806145565,60.188,34.43,"20230523"
"1_C_Sq2_20220701",2182.38608251751,60.194,34.81,"20230523"
"2_C_Sq2_20220701",2182.46375405151,59.568,34.81,"20230523"
"1_M_Sq3_20220706",2175.2103515625,59.879,34.88,"20230523"
"2_M_Sq3_20220706",2181.75687392146,60.279,34.88,"20230523"
"1_C_Sq1_20220716",2173.91594162983,60.66,34.93,"20230523"
"2_C_Sq1_20220716",2179.78304901294,60.237,34.93,"20230523"
