Numero di serie:	21335986 --

Data ora, GMT -10:00	Temp, (*C)	Intensità, (lux)	Pulsante Giù	Pulsante Su	Connetti host	EOF	
2022-06-19 16:50:47	26,60	5048,32	 	 	 	 	
2022-06-19 16:55:47	28,23	711,04	 	 	 	 	
2022-06-19 17:00:47	28,31	631,36	 	 	 	 	
2022-06-19 17:05:47	28,23	795,84	 	 	 	 	
2022-06-19 17:10:47	28,31	670,40	 	 	 	 	
2022-06-19 17:15:47	28,44	840,96	 	 	 	 	
2022-06-19 17:20:47	28,35	930,24	 	 	 	 	
2022-06-19 17:25:47	28,27	729,92	 	 	 	 	
2022-06-19 17:30:47	28,48	950,08	 	 	 	 	
2022-06-19 17:35:47	28,53	596,64	 	 	 	 	
2022-06-19 17:40:47	28,44	585,76	 	 	 	 	
2022-06-19 17:45:47	28,61	632,32	 	 	 	 	
2022-06-19 17:50:47	28,61	713,60	 	 	 	 	
2022-06-19 17:55:47	28,53	450,88	 	 	 	 	
2022-06-19 18:00:47	28,65	593,92	 	 	 	 	
2022-06-19 18:05:47	28,65	539,52	 	 	 	 	
2022-06-19 18:10:47	28,61	588,80	 	 	 	 	
2022-06-19 18:15:47	28,53	534,24	 	 	 	 	
2022-06-19 18:20:47	28,70	510,72	 	 	 	 	
2022-06-19 18:25:47	28,70	397,60	 	 	 	 	
2022-06-19 18:30:47	28,61	386,24	 	 	 	 	
2022-06-19 18:35:47	28,57	328,48	 	 	 	 	
2022-06-19 18:40:47	28,70	294,40	 	 	 	 	
2022-06-19 18:45:47	28,61	229,52	 	 	 	 	
2022-06-19 18:50:47	28,57	184,80	 	 	 	 	
2022-06-19 18:55:47	28,74	156,76	 	 	 	 	
2022-06-19 19:00:47	28,70	105,04	 	 	 	 	
2022-06-19 19:05:47	28,61	77,46	 	 	 	 	
2022-06-19 19:10:47	28,61	52,48	 	 	 	 	
2022-06-19 19:15:47	28,70	31,46	 	 	 	 	
2022-06-19 19:20:47	28,61	17,47	 	 	 	 	
2022-06-19 19:25:47	28,48	6,99	 	 	 	 	
2022-06-19 19:30:47	28,70	2,39	 	 	 	 	
2022-06-19 19:35:47	28,70	0,65	 	 	 	 	
2022-06-19 19:40:47	28,57	0,00	 	 	 	 	
2022-06-19 19:45:47	28,53	0,00	 	 	 	 	
2022-06-19 19:50:47	28,57	0,00	 	 	 	 	
2022-06-19 19:55:47	28,74	0,00	 	 	 	 	
2022-06-19 20:00:47	28,70	0,00	 	 	 	 	
2022-06-19 20:05:47	28,61	0,00	 	 	 	 	
2022-06-19 20:10:47	28,53	0,00	 	 	 	 	
2022-06-19 20:15:47	28,70	0,00	 	 	 	 	
2022-06-19 20:20:47	28,61	0,00	 	 	 	 	
2022-06-19 20:25:47	28,53	0,00	 	 	 	 	
2022-06-19 20:30:47	28,65	0,00	 	 	 	 	
2022-06-19 20:35:47	28,65	0,00	 	 	 	 	
2022-06-19 20:40:47	28,53	0,00	 	 	 	 	
2022-06-19 20:45:47	28,48	0,00	 	 	 	 	
2022-06-19 20:50:47	28,61	0,00	 	 	 	 	
2022-06-19 20:55:47	28,53	0,00	 	 	 	 	
2022-06-19 21:00:47	28,44	0,00	 	 	 	 	
2022-06-19 21:05:47	28,61	0,00	 	 	 	 	
2022-06-19 21:10:47	28,57	0,00	 	 	 	 	
2022-06-19 21:15:47	28,48	0,00	 	 	 	 	
2022-06-19 21:20:47	28,57	0,00	 	 	 	 	
2022-06-19 21:25:47	28,70	0,00	 	 	 	 	
2022-06-19 21:30:47	28,61	0,00	 	 	 	 	
2022-06-19 21:35:47	28,44	0,00	 	 	 	 	
2022-06-19 21:40:47	28,61	0,00	 	 	 	 	
2022-06-19 21:45:47	28,57	0,00	 	 	 	 	
2022-06-19 21:50:47	28,40	0,00	 	 	 	 	
2022-06-19 21:55:47	28,57	0,00	 	 	 	 	
2022-06-19 22:00:47	28,48	0,00	 	 	 	 	
2022-06-19 22:05:47	28,44	0,00	 	 	 	 	
2022-06-19 22:10:47	28,57	0,00	 	 	 	 	
2022-06-19 22:15:47	28,61	0,00	 	 	 	 	
2022-06-19 22:20:47	28,53	0,00	 	 	 	 	
2022-06-19 22:25:47	28,44	0,00	 	 	 	 	
2022-06-19 22:30:47	28,65	0,00	 	 	 	 	
2022-06-19 22:35:47	28,61	0,00	 	 	 	 	
2022-06-19 22:40:47	28,53	0,00	 	 	 	 	
2022-06-19 22:45:47	28,57	0,00	 	 	 	 	
2022-06-19 22:50:47	28,57	0,00	 	 	 	 	
2022-06-19 22:55:47	28,53	0,00	 	 	 	 	
2022-06-19 23:00:47	28,40	0,00	 	 	 	 	
2022-06-19 23:05:47	28,44	0,00	 	 	 	 	
2022-06-19 23:10:47	28,48	0,00	 	 	 	 	
2022-06-19 23:15:47	28,53	0,00	 	 	 	 	
2022-06-19 23:20:47	28,44	0,00	 	 	 	 	
2022-06-19 23:25:47	28,31	0,00	 	 	 	 	
2022-06-19 23:30:47	28,57	0,00	 	 	 	 	
2022-06-19 23:35:47	28,48	0,00	 	 	 	 	
2022-06-19 23:40:47	28,35	0,00	 	 	 	 	
2022-06-19 23:45:47	28,53	0,00	 	 	 	 	
2022-06-19 23:50:47	28,44	0,00	 	 	 	 	
2022-06-19 23:55:47	28,35	0,00	 	 	 	 	
2022-06-20 00:00:47	28,40	0,00	 	 	 	 	
2022-06-20 00:05:47	28,44	0,00	 	 	 	 	
2022-06-20 00:10:47	28,40	0,00	 	 	 	 	
2022-06-20 00:15:47	28,27	0,00	 	 	 	 	
2022-06-20 00:20:47	28,44	0,00	 	 	 	 	
2022-06-20 00:25:47	28,40	0,00	 	 	 	 	
2022-06-20 00:30:47	28,35	0,00	 	 	 	 	
2022-06-20 00:35:47	28,27	0,00	 	 	 	 	
2022-06-20 00:40:47	28,48	0,00	 	 	 	 	
2022-06-20 00:45:47	28,40	0,00	 	 	 	 	
2022-06-20 00:50:47	28,31	0,00	 	 	 	 	
2022-06-20 00:55:47	28,27	0,00	 	 	 	 	
2022-06-20 01:00:47	28,44	0,00	 	 	 	 	
2022-06-20 01:05:47	28,40	0,00	 	 	 	 	
2022-06-20 01:10:47	28,31	0,00	 	 	 	 	
2022-06-20 01:15:47	28,23	0,00	 	 	 	 	
2022-06-20 01:20:47	28,44	0,00	 	 	 	 	
2022-06-20 01:25:47	28,35	0,00	 	 	 	 	
2022-06-20 01:30:47	28,23	0,00	 	 	 	 	
2022-06-20 01:35:47	28,44	0,00	 	 	 	 	
2022-06-20 01:40:47	28,44	0,00	 	 	 	 	
2022-06-20 01:45:47	28,35	0,00	 	 	 	 	
2022-06-20 01:50:47	28,23	0,00	 	 	 	 	
2022-06-20 01:55:47	28,40	0,00	 	 	 	 	
2022-06-20 02:00:47	28,35	0,00	 	 	 	 	
2022-06-20 02:05:47	28,27	0,00	 	 	 	 	
2022-06-20 02:10:47	28,18	0,00	 	 	 	 	
2022-06-20 02:15:47	28,14	0,00	 	 	 	 	
2022-06-20 02:20:47	28,18	0,00	 	 	 	 	
2022-06-20 02:25:47	28,31	0,00	 	 	 	 	
2022-06-20 02:30:47	28,27	0,00	 	 	 	 	
2022-06-20 02:35:47	28,18	0,00	 	 	 	 	
2022-06-20 02:40:47	28,27	0,00	 	 	 	 	
2022-06-20 02:45:47	28,31	0,00	 	 	 	 	
2022-06-20 02:50:47	28,27	0,00	 	 	 	 	
2022-06-20 02:55:47	28,18	0,00	 	 	 	 	
2022-06-20 03:00:47	28,35	0,00	 	 	 	 	
2022-06-20 03:05:47	28,27	0,00	 	 	 	 	
2022-06-20 03:10:47	28,23	0,00	 	 	 	 	
2022-06-20 03:15:47	28,14	0,00	 	 	 	 	
2022-06-20 03:20:47	28,35	0,00	 	 	 	 	
2022-06-20 03:25:47	28,27	0,00	 	 	 	 	
2022-06-20 03:30:47	28,18	0,00	 	 	 	 	
2022-06-20 03:35:47	28,10	0,00	 	 	 	 	
2022-06-20 03:40:47	28,18	0,00	 	 	 	 	
2022-06-20 03:45:47	28,27	0,00	 	 	 	 	
2022-06-20 03:50:47	28,23	0,00	 	 	 	 	
2022-06-20 03:55:47	28,14	0,00	 	 	 	 	
2022-06-20 04:00:47	28,05	0,00	 	 	 	 	
2022-06-20 04:05:47	28,27	0,00	 	 	 	 	
2022-06-20 04:10:47	28,23	0,00	 	 	 	 	
2022-06-20 04:15:47	28,18	0,00	 	 	 	 	
2022-06-20 04:20:47	28,10	0,00	 	 	 	 	
2022-06-20 04:25:47	28,31	0,00	 	 	 	 	
2022-06-20 04:30:47	28,27	0,00	 	 	 	 	
2022-06-20 04:35:47	28,23	0,00	 	 	 	 	
2022-06-20 04:40:47	28,10	0,00	 	 	 	 	
2022-06-20 04:45:47	28,05	0,00	 	 	 	 	
2022-06-20 04:50:47	28,01	0,00	 	 	 	 	
2022-06-20 04:55:47	28,14	0,00	 	 	 	 	
2022-06-20 05:00:47	28,14	0,00	 	 	 	 	
2022-06-20 05:05:47	28,10	0,00	 	 	 	 	
2022-06-20 05:10:47	28,01	0,00	 	 	 	 	
2022-06-20 05:15:47	28,05	0,00	 	 	 	 	
2022-06-20 05:20:47	28,23	0,00	 	 	 	 	
2022-06-20 05:25:47	28,14	0,00	 	 	 	 	
2022-06-20 05:30:47	28,05	0,87	 	 	 	 	
2022-06-20 05:35:47	27,97	3,91	 	 	 	 	
2022-06-20 05:40:47	28,23	10,67	 	 	 	 	
2022-06-20 05:45:47	28,18	23,84	 	 	 	 	
2022-06-20 05:50:47	28,10	42,84	 	 	 	 	
2022-06-20 05:55:47	28,01	69,12	 	 	 	 	
2022-06-20 06:00:47	27,93	112,00	 	 	 	 	
2022-06-20 06:05:47	28,14	149,80	 	 	 	 	
2022-06-20 06:10:47	28,14	164,56	 	 	 	 	
2022-06-20 06:15:47	28,10	248,88	 	 	 	 	
2022-06-20 06:20:47	28,01	256,72	 	 	 	 	
2022-06-20 06:25:47	27,97	379,52	 	 	 	 	
2022-06-20 06:30:47	28,18	495,04	 	 	 	 	
2022-06-20 06:35:47	28,18	793,92	 	 	 	 	
2022-06-20 06:40:47	28,10	512,48	 	 	 	 	
2022-06-20 06:45:47	28,05	522,08	 	 	 	 	
2022-06-20 06:50:47	28,18	469,60	 	 	 	 	
2022-06-20 06:55:47	28,31	390,56	 	 	 	 	
2022-06-20 07:00:47	28,23	428,00	 	 	 	 	
2022-06-20 07:05:47	28,14	448,32	 	 	 	 	
2022-06-20 07:10:47	28,27	562,24	 	 	 	 	
2022-06-20 07:15:47	28,27	687,68	 	 	 	 	
2022-06-20 07:20:47	28,14	598,40	 	 	 	 	
2022-06-20 07:25:47	28,05	731,84	 	 	 	 	
2022-06-20 07:30:47	28,05	1313,92	 	 	 	 	
2022-06-20 07:35:47	27,97	1118,40	 	 	 	 	
2022-06-20 07:40:47	27,97	1550,72	 	 	 	 	
2022-06-20 07:45:47	28,01	1607,04	 	 	 	 	
2022-06-20 07:50:47	27,93	960,64	 	 	 	 	
2022-06-20 07:55:47	27,93	756,80	 	 	 	 	
2022-06-20 08:00:47	27,97	1947,52	 	 	 	 	
2022-06-20 08:05:47	27,93	2269,44	 	 	 	 	
2022-06-20 08:10:47	27,97	1628,80	 	 	 	 	
2022-06-20 08:15:47	27,93	1397,12	 	 	 	 	
2022-06-20 08:20:47	28,23	1195,84	 	 	 	 	
2022-06-20 08:25:47	28,40	2030,72	 	 	 	 	
2022-06-20 08:30:47	28,40	1298,56	 	 	 	 	
2022-06-20 08:35:47	28,27	1244,48	 	 	 	 	
2022-06-20 08:40:47	28,23	1736,32	 	 	 	 	
2022-06-20 08:45:47	28,23	1295,04	 	 	 	 	
2022-06-20 08:50:47	28,40	1388,80	 	 	 	 	
2022-06-20 08:55:47	28,35	2750,72	 	 	 	 	
2022-06-20 09:00:47	28,35	1947,52	 	 	 	 	
2022-06-20 09:05:47	28,31	2048,64	 	 	 	 	
2022-06-20 09:10:47	28,31	2203,52	 	 	 	 	
2022-06-20 09:15:47	28,65	4570,88	 	 	 	 	
2022-06-20 09:20:47	28,70	4200,96	 	 	 	 	
2022-06-20 09:25:47	28,70	3349,76	 	 	 	 	
2022-06-20 09:30:47	28,65	3038,72	 	 	 	 	
2022-06-20 09:35:47	28,61	3006,72	 	 	 	 	
2022-06-20 09:40:47	28,95	11079,68	 	 	 	 	
2022-06-20 09:45:47	28,70	5376,00	 	 	 	 	
2022-06-20 09:50:47	30,50	38379,52	 	 	 	 	
2022-06-20 09:55:47	29,21	5427,20	 	 	 	 	
2022-06-20 10:00:47	29,00	4800,00	 	 	 	 	
2022-06-20 10:05:47	28,91	4267,52	 	 	 	 	
2022-06-20 10:10:47	28,87	5524,48	 	 	 	 	
2022-06-20 10:15:47	28,83	4633,60	 	 	 	 	
2022-06-20 10:20:47	28,74	4253,44	 	 	 	 	
2022-06-20 10:25:47	29,00	4040,96	 	 	 	 	
2022-06-20 10:30:47	28,95	4483,84	 	 	 	 	
2022-06-20 10:35:47	29,04	5632,00	 	 	 	 	
2022-06-20 10:40:47	29,00	5931,52	 	 	 	 	
2022-06-20 10:45:47	28,91	5977,60	 	 	 	 	
2022-06-20 10:50:47	28,83	5131,52	 	 	 	 	
2022-06-20 10:55:47	29,00	5744,64	 	 	 	 	
2022-06-20 11:00:47	29,21	6131,20	 	 	 	 	
2022-06-20 11:05:47	29,77	30935,04	 	 	 	 	
2022-06-20 11:10:47	29,34	10485,76	 	 	 	 	
2022-06-20 11:15:47	29,38	12933,12	 	 	 	 	
2022-06-20 11:20:47	29,13	5228,80	 	 	 	 	
2022-06-20 11:25:47	29,30	18785,28	 	 	 	 	
2022-06-20 11:30:47	29,13	5990,40	 	 	 	 	
2022-06-20 11:35:47	29,60	15800,32	 	 	 	 	
2022-06-20 11:40:47	29,73	19430,40	 	 	 	 	
2022-06-20 11:45:47	29,60	12385,28	 	 	 	 	
2022-06-20 11:50:47	29,43	9587,20	 	 	 	 	
2022-06-20 11:55:47	29,38	9315,84	 	 	 	 	
2022-06-20 12:00:47	29,43	16957,44	 	 	 	 	
2022-06-20 12:05:47	29,38	6323,20	 	 	 	 	
2022-06-20 12:10:47	29,60	17674,24	 	 	 	 	
2022-06-20 12:15:47	29,51	12078,08	 	 	 	 	
2022-06-20 12:20:47	29,86	7454,72	 	 	 	 	
2022-06-20 12:25:47	29,98	15216,64	 	 	 	 	
2022-06-20 12:30:47	29,60	4288,00	 	 	 	 	
2022-06-20 12:35:47	29,64	9879,04	 	 	 	 	
2022-06-20 12:40:47	29,56	6717,44	 	 	 	 	
2022-06-20 12:45:47	29,60	7441,92	 	 	 	 	
2022-06-20 12:50:47	29,64	9392,64	 	 	 	 	
2022-06-20 12:55:47	29,64	11238,40	 	 	 	 	
2022-06-20 13:00:47	29,51	7454,72	 	 	 	 	
2022-06-20 13:05:47	29,60	7718,40	 	 	 	 	
2022-06-20 13:10:47	30,54	21032,96	 	 	 	 	
2022-06-20 13:15:47	29,56	8243,20	 	 	 	 	
2022-06-20 13:20:47	29,43	8716,80	 	 	 	 	
2022-06-20 13:25:47	29,34	7288,32	 	 	 	 	
2022-06-20 13:30:47	29,21	4172,80	 	 	 	 	
2022-06-20 13:35:47	30,28	12595,20	 	 	 	 	
2022-06-20 13:40:47	29,90	6545,92	 	 	 	 	
2022-06-20 13:45:47	29,51	4971,52	 	 	 	 	
2022-06-20 13:50:47	29,38	7628,80	 	 	 	 	
2022-06-20 13:55:47	29,30	4215,04	 	 	 	 	
2022-06-20 14:00:47	29,47	9894,40	 	 	 	 	
2022-06-20 14:05:47	29,38	7365,12	 	 	 	 	
2022-06-20 14:10:47	29,43	9356,80	 	 	 	 	
2022-06-20 14:15:47	29,51	9413,12	 	 	 	 	
2022-06-20 14:20:47	29,38	6845,44	 	 	 	 	
2022-06-20 14:25:47	29,34	3388,16	 	 	 	 	
2022-06-20 14:30:47	30,03	2437,12	 	 	 	 	
2022-06-20 14:35:47	29,64	15063,04	 	 	 	 	
2022-06-20 14:40:47	29,34	2182,40	 	 	 	 	
2022-06-20 14:45:47	29,51	6164,48	 	 	 	 	
2022-06-20 14:50:47	29,68	9126,40	 	 	 	 	
