Numero di serie:	21335989 --

Data ora, GMT -10:00	Temp, (*C)	Intensità, (lux)	Pulsante Giù	Pulsante Su	Connetti host	EOF	
2022-06-28 16:00:50	30,07	52264,96	 	 	 	 	
2022-06-28 16:05:50	28,10	1403,52	 	 	 	 	
2022-06-28 16:10:50	28,01	1856,00	 	 	 	 	
2022-06-28 16:15:50	27,93	1628,16	 	 	 	 	
2022-06-28 16:20:50	27,84	1159,04	 	 	 	 	
2022-06-28 16:25:50	27,88	2501,12	 	 	 	 	
2022-06-28 16:30:50	27,80	3875,84	 	 	 	 	
2022-06-28 16:35:50	28,05	10106,88	 	 	 	 	
2022-06-28 16:40:50	27,84	978,24	 	 	 	 	
2022-06-28 16:45:50	27,80	717,76	 	 	 	 	
2022-06-28 16:50:50	27,58	588,16	 	 	 	 	
2022-06-28 16:55:50	27,45	758,72	 	 	 	 	
2022-06-28 17:00:50	27,37	965,44	 	 	 	 	
2022-06-28 17:05:50	27,37	1194,24	 	 	 	 	
2022-06-28 17:10:50	27,28	750,08	 	 	 	 	
2022-06-28 17:15:50	27,20	1961,60	 	 	 	 	
2022-06-28 17:20:50	27,15	664,00	 	 	 	 	
2022-06-28 17:25:50	27,11	785,60	 	 	 	 	
2022-06-28 17:30:50	26,98	898,56	 	 	 	 	
2022-06-28 17:35:50	26,98	1299,20	 	 	 	 	
2022-06-28 17:40:50	26,90	422,56	 	 	 	 	
2022-06-28 17:45:50	26,81	504,96	 	 	 	 	
2022-06-28 17:50:50	26,85	527,04	 	 	 	 	
2022-06-28 17:55:50	26,81	563,36	 	 	 	 	
2022-06-28 18:00:50	26,72	695,36	 	 	 	 	
2022-06-28 18:05:50	26,64	478,56	 	 	 	 	
2022-06-28 18:10:50	26,64	484,48	 	 	 	 	
2022-06-28 18:15:50	26,64	439,04	 	 	 	 	
2022-06-28 18:20:50	26,60	466,56	 	 	 	 	
2022-06-28 18:25:50	26,60	264,00	 	 	 	 	
2022-06-28 18:30:50	26,51	257,12	 	 	 	 	
2022-06-28 18:35:50	26,51	293,20	 	 	 	 	
2022-06-28 18:40:50	26,42	224,72	 	 	 	 	
2022-06-28 18:45:50	26,38	185,04	 	 	 	 	
2022-06-28 18:50:50	26,34	160,24	 	 	 	 	
2022-06-28 18:55:50	26,38	133,68	 	 	 	 	
2022-06-28 19:00:50	26,30	121,64	 	 	 	 	
2022-06-28 19:05:50	26,30	86,56	 	 	 	 	
2022-06-28 19:10:50	26,34	61,26	 	 	 	 	
2022-06-28 19:15:50	26,25	39,82	 	 	 	 	
2022-06-28 19:20:50	26,25	22,28	 	 	 	 	
2022-06-28 19:25:50	26,21	10,05	 	 	 	 	
